id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventDate	eventTime	samplingProtocol	continent	country	countryCode	stateProvince	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:frugivory_predation:2017_18:animals:1488	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1488	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	7:08:10	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1489	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1489	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	7:18:20	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1490	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1490	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	3	present	3/29/2018	7:25:45	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1491	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1491	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	7:27:31	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1492	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1492	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	7:35:25	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1493	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1493	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/29/2018	7:39:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Geokichla citrina	Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Orange-headed Thrush
urn:ncf:arp:frugivory_predation:2017_18:animals:1494	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1494	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/29/2018	7:40:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Pycnonotidae	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae		Bulbul sp.
urn:ncf:arp:frugivory_predation:2017_18:animals:1495	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1495	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/29/2018	7:48:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Psilopogon viridis	Animalia	Chordata	Aves	Piciformes	Megalaimidae	Psilopogon	White-cheeked Barbet
urn:ncf:arp:frugivory_predation:2017_18:animals:1496	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1496	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	8:29:11	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1497	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1497	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	8:44:41	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1498	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1498	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	3/29/2018	9:23:40	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Irena puella	Animalia	Chordata	Aves	Passeriformes	Irenidae	Irena	Asian Fairy-bluebird
urn:ncf:arp:frugivory_predation:2017_18:animals:1499	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1499	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	9:25:50	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Acritillas indica	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Acritillas	Yellow-browed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1500	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1500	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	9:26:16	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1501	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1501	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	2	present	3/29/2018	9:33:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.37025	76.99371	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Hypsipetes ganeesa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Square-tailed Bulbul
urn:ncf:arp:frugivory_predation:2017_18:animals:1502	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:animals:1502	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	4/29/2018	11:50:00	ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35663	76.91587	WGS84	10	NA	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	S.H. Prater 1948. The Book of Indian Animal. Bombay Natural History Society, Mumbai | Menon, V., 2003. Mammals of India. Princeton University Press.	Identified by direct observation and using references listed in identificationReferences	Ratufa indica	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Ratufa	Malabar giant squirrel
