observation_id,latitude,longitude,date_,time,place,type_of_observation,notes,photo,gps_altitude,gps_horizontal_accuracy,verbatimIdentification,scientificName,vernacularName,recordedBy,georeferenceRemarks,occurrenceID
a730d2af-73fc-4114-8e7a-a65035fdcfaa,10.36650839,76.98538953,2016-05-29,08:31:00,Old Valparai,Sighting,4,NA,1199,5,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 4 | GPS speed = 0 | GPS course =229,urn:ncf:arp:a730d2af-73fc-4114-8e7a-a65035fdcfaa:sp1
95cd79fe-4198-4858-9998-dcebc3b6e3a8,10.35274966,76.93703458,2016-05-29,08:34:00,Varattuparai,Sighting,2,NA,1047,10,Bonnet Macaque,Macaca radiata,Bonnet macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 6.97 | GPS course =37,urn:ncf:arp:95cd79fe-4198-4858-9998-dcebc3b6e3a8:sp1
38c21c13-a436-4a85-af68-82f2f30432f2,10.30878121,76.83817808,2016-05-29,13:27:00,Candura,Sighting,"2,6",NA,896,5,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 12 | GPS speed = 1.99 | GPS course =351,urn:ncf:arp:38c21c13-a436-4a85-af68-82f2f30432f2:sp1
f84c5914-543d-4ab8-966b-cf17a422a3f7,10.29061906,76.84051931,2016-05-29,09:41:00,Vazhachal,Sighting,Feeding on palaquium,NA,873,30,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 32 | GPS speed = 0 | GPS course =81,urn:ncf:arp:f84c5914-543d-4ab8-966b-cf17a422a3f7:sp1
f84c5914-543d-4ab8-966b-cf17a422a3f7,10.29061906,76.84051931,2016-05-29,09:41:00,Vazhachal,Sighting,Feeding on palaquium,NA,873,30,Bonnet Macaque,Macaca radiata,Bonnet macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 32 | GPS speed = 0 | GPS course =81,urn:ncf:arp:f84c5914-543d-4ab8-966b-cf17a422a3f7:sp2
f84c5914-543d-4ab8-966b-cf17a422a3f7,10.29061906,76.84051931,2016-05-29,09:41:00,Vazhachal,Sighting,Feeding on palaquium,NA,873,30,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 32 | GPS speed = 0 | GPS course =81,urn:ncf:arp:f84c5914-543d-4ab8-966b-cf17a422a3f7:sp3
37c540be-2eac-497a-802f-6d6adb7e1214,10.3405533,76.9670061,2016-05-28,18:58:00,Puthuthottam,Sighting,One number,NA,1010,16,Sambar,Rusa unicolor,Sambar,Srinivasan Kasinathan,NA,urn:ncf:arp:37c540be-2eac-497a-802f-6d6adb7e1214:sp1
f93c901b-c75d-4e4e-bc4e-2c415e6e9b51,10.3579206,76.9532692,2016-05-29,08:22:00,Lower Paralai,Sighting,One number,NA,1040,8,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:f93c901b-c75d-4e4e-bc4e-2c415e6e9b51:sp1
54615dbe-e3a5-4962-8317-a73de63e8350,10.3493074,76.9347299,2016-05-29,08:31:00,Old Valparai,Sighting,One number,NA,977,12,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Srinivasan Kasinathan,NA,urn:ncf:arp:54615dbe-e3a5-4962-8317-a73de63e8350:sp1
7c291592-29e8-4c6b-9e93-5ff0c48d5e1e,10.2950091,76.841159,2016-05-29,10:06:00,Vazhachal,Sighting,One number,NA,767,32,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Srinivasan Kasinathan,NA,urn:ncf:arp:7c291592-29e8-4c6b-9e93-5ff0c48d5e1e:sp1
5e2272fc-cf44-48d8-8173-26c4af0aa137,10.2950961,76.8412863,2016-05-29,10:08:00,Vazhachal,Sighting,One number,NA,808,48,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Srinivasan Kasinathan,NA,urn:ncf:arp:5e2272fc-cf44-48d8-8173-26c4af0aa137:sp1
3eb6ba35-6d2c-4d37-8a30-734c998a245a,10.3117954,76.8358162,2016-05-29,13:34:00,Candura,Sighting,6 numbers,NA,878,16,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Srinivasan Kasinathan,NA,urn:ncf:arp:3eb6ba35-6d2c-4d37-8a30-734c998a245a:sp1
c0420098-e8f0-4fe8-bc8f-287806fb6ca9,10.339565,76.9079675,2016-05-29,17:10:00,Urulikal,Sighting,One number,NA,962,32,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,Srinivasan Kasinathan,NA,urn:ncf:arp:c0420098-e8f0-4fe8-bc8f-287806fb6ca9:sp1
1c7c6be1-b3a7-429a-af1d-afaa4164f298,10.34986839,76.92243665,2016-05-29,17:21:00,Varattuparai,Sighting,One mumber,NA,NA,NA,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:1c7c6be1-b3a7-429a-af1d-afaa4164f298:sp1
20bf27c5-abef-4704-bffb-15c95889b6eb,10.3527543,76.9662363,2016-05-29,17:47:00,Lower Paralai,Sighting,2 numbers,NA,976,12,Black-Naped Hare,Lepus nigricollis,Black-naped hare,Srinivasan Kasinathan,NA,urn:ncf:arp:20bf27c5-abef-4704-bffb-15c95889b6eb:sp1
20bf27c5-abef-4704-bffb-15c95889b6eb,10.3527543,76.9662363,2016-05-29,17:47:00,Lower Paralai,Sighting,2 numbers,NA,976,12,wild pig,Sus scrofa,Wild pig,Srinivasan Kasinathan,NA,urn:ncf:arp:20bf27c5-abef-4704-bffb-15c95889b6eb:sp2
aa2312a7-7a77-45ef-9613-2ea0d993e541,10.3483822,76.9728561,2016-05-29,17:51:00,Puthuthottam,Sighting,Five number,NA,1089,48,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:aa2312a7-7a77-45ef-9613-2ea0d993e541:sp1
e4e7ad81-4afd-492e-a291-d3c1a1e9afa1,10.3515908,76.95044,2016-05-30,10:49:00,Lower Paralai,Sighting,10 numbers,NA,1044,6,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:e4e7ad81-4afd-492e-a291-d3c1a1e9afa1:sp1
e6172ed1-ccda-417b-b478-8bdfa09ec236,10.3413477,76.9694031,2016-05-30,15:55:00,Puthuthottam,Sighting,15 number,NA,1086,48,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Srinivasan Kasinathan,NA,urn:ncf:arp:e6172ed1-ccda-417b-b478-8bdfa09ec236:sp1
e559634b-0523-4cf9-83b3-044afe54cac7,10.3445843,76.96973288,2016-05-30,10:45:00,Puthuthottam,Sighting,Half dozen,NA,1137,100,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 32 | GPS speed = 5.25 | GPS course =24,urn:ncf:arp:e559634b-0523-4cf9-83b3-044afe54cac7:sp1
92619b0f-f504-4afa-8a67-8266088eac58,10.34510909,76.97301077,2016-05-30,15:20:00,Puthuthottam,Sighting,"12, organic field",NA,1224,200,Gaur,Bos gaurus,Gaur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 19 | GPS speed = 0.28 | GPS course =-1,urn:ncf:arp:92619b0f-f504-4afa-8a67-8266088eac58:sp1
f49325f4-07d3-40eb-98ec-5711e7c0cc3d,10.34381413,76.96622868,2016-05-31,08:51:00,Puthuthottam,Sighting,Small group,NA,NA,500,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Priyanka Salunkhe,NA,urn:ncf:arp:f49325f4-07d3-40eb-98ec-5711e7c0cc3d:sp1
5138406e-a3c3-43ea-b8b7-cff05b450ff4,10.35967183,76.97366819,2016-05-31,08:45:00,Puthuthottam,Sighting,16 numbers,NA,NA,NA,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:5138406e-a3c3-43ea-b8b7-cff05b450ff4:sp1
9c174305-8dba-4459-bb9f-75fb1ad4f106,10.3406001,76.967653,2016-05-31,09:53:00,Puthuthottam,Sighting,1 number,NA,1016,32,Barking Deer,Muntiacus muntjak,Indian muntjac,Srinivasan Kasinathan,NA,urn:ncf:arp:9c174305-8dba-4459-bb9f-75fb1ad4f106:sp1
2a7b08ec-c67d-4bba-8d8c-27ad47665de2,10.3437201,76.9693421,2016-05-31,09:53:00,Puthuthottam,Sighting,1 number,NA,1048,8,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Srinivasan Kasinathan,NA,urn:ncf:arp:2a7b08ec-c67d-4bba-8d8c-27ad47665de2:sp1
2d8c87e7-eef5-4335-a5d5-14de0b9f628a,10.3403542,76.9666938,2016-06-01,18:59:00,Puthuthottam,Sighting,One number,NA,1030,32,Sambar,Rusa unicolor,Sambar,Srinivasan Kasinathan,NA,urn:ncf:arp:2d8c87e7-eef5-4335-a5d5-14de0b9f628a:sp1
48f4a743-d42c-45af-bd91-658ec159a753,10.3549543,76.9519386,2016-06-02,09:16:00,Lower Paralai,Sighting,2 numbers,NA,1036,24,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:48f4a743-d42c-45af-bd91-658ec159a753:sp1
5fbc2717-eb65-4730-9532-bdb50077da97,10.3477281,76.9621978,2016-06-02,09:19:00,Lower Paralai,Sighting,16 mumber,NA,NA,4622,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:5fbc2717-eb65-4730-9532-bdb50077da97:sp1
8005b7dd-c451-4535-b295-efd7ec8162e3,10.3421533,76.9534003,2016-06-03,08:29:00,Puthuthottam,Sighting,3 numbers,NA,NA,4316,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:8005b7dd-c451-4535-b295-efd7ec8162e3:sp1
b5c7b3bd-b548-4c2f-98b4-982ac9baf6f5,10.3542922,76.9534503,2016-06-03,14:38:00,Lower Paralai,Sighting,One,NA,1030,16,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:b5c7b3bd-b548-4c2f-98b4-982ac9baf6f5:sp1
6f881759-5490-4cd3-bd94-c00d2d3d6429,10.34151919,76.96538083,2016-06-04,10:32:00,Puthuthottam,Death,Found wedged in a fork of a tree near the wooden bungalow. Ganesh checked it out.,92cdd535-57ab-4895-8cf8-88467a9c7654,1145,10,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 12 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:6f881759-5490-4cd3-bd94-c00d2d3d6429:sp1
50e5a616-b2e6-44fb-838f-de7696044c69,10.32964015,76.95975021,2016-06-04,08:00:00,Valparai--Cooperative Colony,Sighting,Seen by Mary at Uthaman's house,NA,1104,10,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,T R Shankar Raman,Data collected on mobile phones | GPS vertical accuracy = 48 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:50e5a616-b2e6-44fb-838f-de7696044c69:sp1
52c40b38-b15a-439d-90f3-cff2f4d8f96d,10.35630049,76.95214145,2016-06-01,17:05:00,Lower Paralai,Sighting,Single tusker. Crossed over from the hill to Lower Paralai field #10 wild dog road,"1f421ad0-6418-46c4-bcdd-f62331f834ed,762e232b-87da-4abf-84c5-1d177d3d4ff8",1126,10,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =178,urn:ncf:arp:52c40b38-b15a-439d-90f3-cff2f4d8f96d:sp1
2166e850-527c-4382-8e1a-d6504792ce71,10.36382544,76.97677452,2016-06-05,09:34:00,Iyerpadi,Sighting,Wild boar sleeping,"a8677d8e-c324-4484-b2ee-c4a2f66c96a1,5e2a16bd-a5b3-440b-a815-fec481f522ba",1250,10,Wild pig,Sus scrofa,Wild pig,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 16 | GPS speed = 0 | GPS course =148,urn:ncf:arp:2166e850-527c-4382-8e1a-d6504792ce71:sp1
00d437c8-4a47-434a-8dfe-2e76e06c5b40,10.3454735,76.97400112,2016-06-05,11:00:00,Iyerpadi,Sighting,3 gaur at upper Paralai (organic),NA,1108,30,Gaur,Bos gaurus,Gaur,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:00d437c8-4a47-434a-8dfe-2e76e06c5b40:sp1
5d1627ac-cc5d-42cc-9ed5-6847c4cc8a0d,10.33881491,76.96585089,2016-06-05,11:10:00,Puthuthottam,Sighting,2 Ltm's at garbage pile near lines,NA,1107,30,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:5d1627ac-cc5d-42cc-9ed5-6847c4cc8a0d:sp1
bb579c62-032b-4c6a-b801-0a62e63c636b,10.36381917,76.97746519,2016-06-05,23:22:00,Iyerpadi,Sighting,Male. Walked up the road towards the group office.,NA,1206,10,Wild pig,Sus scrofa,Wild pig,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 16 | GPS speed = 0 | GPS course =69,urn:ncf:arp:bb579c62-032b-4c6a-b801-0a62e63c636b:sp1
a11482e2-05df-47d9-bab0-1ddd231bef15,10.33555318,76.9634312,2016-06-06,11:14:00,PAP Colony,Sighting,Saw 1 from the main road. Guess there was a troop.,NA,1141,10,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =0,urn:ncf:arp:a11482e2-05df-47d9-bab0-1ddd231bef15:sp1
be576b7a-c908-4aad-bf0a-6f41b6f772d5,10.3646816,76.9793387,2016-06-04,10:55:00,Puthuthottam,Sighting,13 number,NA,NA,58,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:be576b7a-c908-4aad-bf0a-6f41b6f772d5:sp1
10b41b5d-fa57-41b9-b4c1-cf75768ba406,10.3531766,76.9360636,2016-06-04,14:34:00,Varattuparai,Sighting,4 number near mango hornbill nest,NA,931,12,Sambar,Rusa unicolor,Sambar,Srinivasan Kasinathan,NA,urn:ncf:arp:10b41b5d-fa57-41b9-b4c1-cf75768ba406:sp1
15f1540d-06dd-4482-881d-c300ed1f47e1,10.3667472,76.9452722,2016-06-04,16:45:00,Velonie,Sighting,3 numbers,NA,969,48,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Srinivasan Kasinathan,NA,urn:ncf:arp:15f1540d-06dd-4482-881d-c300ed1f47e1:sp1
5603c8ff-7abb-4d53-b623-4c0cc89ad09d,10.3596027,76.9365609,2016-06-04,17:05:00,Varattuparai,Sighting,2 number,NA,962,48,Gaur,Bos gaurus,Gaur,Srinivasan Kasinathan,NA,urn:ncf:arp:5603c8ff-7abb-4d53-b623-4c0cc89ad09d:sp1
4ef44398-6129-4e59-a521-c5d9d33b0ed0,10.3421533,76.9534003,2016-06-04,17:42:00,Old Valparai,Sighting,One number,NA,NA,4316,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Srinivasan Kasinathan,NA,urn:ncf:arp:4ef44398-6129-4e59-a521-c5d9d33b0ed0:sp1
371de649-165f-4318-89ef-04a2f5639740,10.3042403,76.8674954,2016-06-05,16:05:00,near mature factory,Sighting,One number,NA,799,24,Nilgiri Langur,Semnopithecus johnii,Nilgiri langur,Srinivasan Kasinathan,NA,urn:ncf:arp:371de649-165f-4318-89ef-04a2f5639740:sp1
cd1774a4-1283-4e26-8965-0b2cc3c25b03,10.4254142,76.9892707,2016-06-06,15:47:00,NA,Road Kill,"Road kill, Ornate flying snake",e1dc46b8-62f7-4f0f-9e98-39d120f45e89,1111,16,snake,Chrysopelea ornata,Ornate Flying Snake,Srinivasan Kasinathan,NA,urn:ncf:arp:cd1774a4-1283-4e26-8965-0b2cc3c25b03:sp1
319d906f-51a0-436e-a306-5515e7450a7f,10.4313913,76.984049099999993,2016-06-06,15:51:00,Waterfalls,Sighting,Troop close to 27th hairpin bend.,NA,1064,24,Bonnet Macaque,Macaca radiata,Bonnet macaque,Srinivasan Kasinathan,NA,urn:ncf:arp:319d906f-51a0-436e-a306-5515e7450a7f:sp1
9136aff3-83b0-45c0-9e42-451cf26362f8,10.4505095,76.9841835,2016-06-06,16:03:00,9th hairpin,Sighting,4 tahr and Bonnet Macaque troop,NA,665,48,Bonnet Macaque,Macaca radiata,Bonnet macaque,Srinivasan Kasinathan,NA,urn:ncf:arp:9136aff3-83b0-45c0-9e42-451cf26362f8:sp1
9136aff3-83b0-45c0-9e42-451cf26362f8,10.4505095,76.9841835,2016-06-06,16:03:00,9th hairpin,Sighting,4 tahr and Bonnet Macaque troop,NA,665,48,Nilgiri Tahr,Hemitragus hylocrius,Nilgiri tahr,Srinivasan Kasinathan,NA,urn:ncf:arp:9136aff3-83b0-45c0-9e42-451cf26362f8:sp2
455c3f84-19bc-4a7b-bd48-86cb64972a07,10.4640204,76.9673871,2016-06-06,16:23:00,Aliyar,Sighting,Five numbers,NA,267,16,Elephant,Elephas maximus,Asian elephant,Srinivasan Kasinathan,NA,urn:ncf:arp:455c3f84-19bc-4a7b-bd48-86cb64972a07:sp1
79130631-0287-4129-9642-429076e69e00,10.34613216,76.97436757,2016-06-10,12:00:00,Upper Paralai,Sighting,4,NA,1128,30,Gaur,Bos gaurus,Gaur,Pooja Pawar,Data collected on mobile phones | GPS vertical accuracy = 64 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:79130631-0287-4129-9642-429076e69e00:sp1
ba08bb13-14c9-473a-9eae-e5a136d39948,10.46392074,76.96722049,2016-06-06,19:06:00,Aliyar,Sighting,Sambar-female,NA,317,5,Sambar,Rusa unicolor,Sambar,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 8 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:ba08bb13-14c9-473a-9eae-e5a136d39948:sp1
c9f9b281-6613-48a4-ac00-bccc868000f5,10.3302314,76.9599194,2016-06-10,09:18:00,Iyerpadi,Sighting,"Seen from Iyerpadi home. 2 JSS, 4 Wild Pig",NA,NA,25,Wild pig,Sus scrofa,Wild pig,P Jeganathan,NA,urn:ncf:arp:c9f9b281-6613-48a4-ac00-bccc868000f5:sp1
c9f9b281-6613-48a4-ac00-bccc868000f5,10.3302314,76.9599194,2016-06-10,09:18:00,Iyerpadi,Sighting,"Seen from Iyerpadi home. 2 JSS, 4 Wild Pig",NA,NA,25,Jungle-striped Squirrel,Funambulus tristriatus,Jungle-striped squirrel,P Jeganathan,NA,urn:ncf:arp:c9f9b281-6613-48a4-ac00-bccc868000f5:sp2
ceda6b00-e8de-47d1-818b-9e53339ec217,10.330202,76.9599547,2016-06-09,08:50:00,5th Hairpin Bend,Sighting,5 on the road,NA,NA,20,Nilgiri Tahr,Hemitragus hylocrius,Nilgiri tahr,P Jeganathan,NA,urn:ncf:arp:ceda6b00-e8de-47d1-818b-9e53339ec217:sp1
36181358-9cbc-415f-872b-29f57298e6a2,10.33010787,76.95970193,2016-06-11,03:00:00,Valparai--Cooperative Colony,Sighting,Porcupine walked up the road near Paul's house,NA,1227,30,Porcupine,Hystrix indica,Indian crested porcupine,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:36181358-9cbc-415f-872b-29f57298e6a2:sp1
6c635905-82eb-48be-9bdd-27c6198570ea,10.36377102,76.97734751,2016-06-11,18:13:00,Iyerpadi,Sighting,Sreedhar saw it run out of the gate,NA,1227,10,Stripe-necked Mongoose,Herpestes vitticollis,Stripe-necked mongoose,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:6c635905-82eb-48be-9bdd-27c6198570ea:sp1
87ad3909-1b70-4a3c-a9d0-08e19baab0b5,10.35171638,76.9614638,2016-06-13,18:36:00,Lower Paralai,Sighting,12,NA,1130,10,Gaur,Bos gaurus,Gaur,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 0 | GPS course =0,urn:ncf:arp:87ad3909-1b70-4a3c-a9d0-08e19baab0b5:sp1
3933c5c8-669f-4bce-8157-d9465b783829,10.35255964,76.95297134,2016-06-13,19:18:00,Puthuthottam,Sighting,Female,NA,1110,5,Sambar,Rusa unicolor,Sambar,Divya Mudappa,Data collected on mobile phones | GPS vertical accuracy = 3 | GPS speed = 0 | GPS course =9,urn:ncf:arp:3933c5c8-669f-4bce-8157-d9465b783829:sp1
d915a934-55e6-4af6-adaa-10b2e2b53ba9,10.35183346,76.96222287,2016-06-12,17:40:00,Lower Paralai,Sighting,On the transmission tower platform near bungalow,NA,1113,69,Leopard,Panthera pardus,Leopard,T R Shankar Raman,Data collected on mobile phones | GPS vertical accuracy = 43 | GPS speed = -1 | GPS course =-1,urn:ncf:arp:d915a934-55e6-4af6-adaa-10b2e2b53ba9:sp1
290894bd-2295-4840-9fc7-6c3714e54c78,10.34572218,76.9751263,2016-06-12,17:10:00,Lower Paralai,Sighting,22 in organic field,NA,1126,50,Gaur,Bos gaurus,Gaur,T R Shankar Raman,Data collected on mobile phones | GPS vertical accuracy = 32 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:290894bd-2295-4840-9fc7-6c3714e54c78:sp1
14043efd-090a-4087-b0e6-86da915ace10,10.35234961,76.96001433,2016-06-01,16:58:00,Lower Paralai,Sighting,NA,NA,NA,500,Elephant,Elephas maximus,Asian elephant,Priyanka Salunkhe,NA,urn:ncf:arp:14043efd-090a-4087-b0e6-86da915ace10:sp1
e800130e-39bb-484e-a8d0-6d162fd53440,10.34381413,76.96622868,2016-06-07,09:39:00,Puthuthottam,Sighting,NA,NA,NA,500,Sambar,Rusa unicolor,Sambar,Priyanka Salunkhe,NA,urn:ncf:arp:e800130e-39bb-484e-a8d0-6d162fd53440:sp1
ac247408-83d6-489a-8708-e54669c733c7,10.38104364,76.93481369,2016-06-07,12:34:00,Varattuparai,Sighting,Troup,NA,NA,500,Bonnet Macaque,Macaca radiata,Bonnet macaque,Priyanka Salunkhe,NA,urn:ncf:arp:ac247408-83d6-489a-8708-e54669c733c7:sp1
7f9ec4dc-ce3e-4d30-b586-648c0bd882eb,10.38104364,76.93481369,2016-06-07,12:35:00,Varattuparai,Sighting,NA,NA,NA,500,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Priyanka Salunkhe,NA,urn:ncf:arp:7f9ec4dc-ce3e-4d30-b586-648c0bd882eb:sp1
38647266-5ade-49ca-97cd-90dd9bc76a4c,10.34381413,76.96622868,2016-06-11,09:10:00,Puthuthottam,Sighting,2,NA,NA,500,Sambar,Rusa unicolor,Sambar,Priyanka Salunkhe,NA,urn:ncf:arp:38647266-5ade-49ca-97cd-90dd9bc76a4c:sp1
989e9129-e37c-413c-8487-a64027c11757,10.34381413,76.96622868,2016-06-11,09:11:00,Puthuthottam,Sighting,1,NA,NA,500,Barking Deer,Muntiacus muntjak,Indian muntjac,Priyanka Salunkhe,NA,urn:ncf:arp:989e9129-e37c-413c-8487-a64027c11757:sp1
baa3314b-309d-440f-b749-c87421971e24,10.34381413,76.96622868,2016-06-11,09:12:00,Puthuthottam,Sighting,"8,small troup",NA,NA,500,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Priyanka Salunkhe,NA,urn:ncf:arp:baa3314b-309d-440f-b749-c87421971e24:sp1
4b95cd42-bc42-4ef3-ad86-1be19e492587,10.34381413,76.96622868,2016-06-11,09:13:00,Puthuthottam,Sighting,1,NA,NA,500,Malabar Giant Squirrel,Ratufa indica,Indian giant squirrel,Priyanka Salunkhe,NA,urn:ncf:arp:4b95cd42-bc42-4ef3-ad86-1be19e492587:sp1
ecf423b3-6cf0-40cc-96ad-caaa51962b0c,10.35445974,76.95127484,2016-06-12,18:13:00,Club road,Sighting,NA,NA,NA,500,Black-Naped Hare,Lepus nigricollis,Black-naped hare,Priyanka Salunkhe,NA,urn:ncf:arp:ecf423b3-6cf0-40cc-96ad-caaa51962b0c:sp1
4834a747-4ebe-47b4-9229-11e8aeadb0de,10.35445974,76.95127484,2016-06-12,18:15:00,Club road,Sighting,1,NA,NA,500,Gaur,Bos gaurus,Gaur,Priyanka Salunkhe,NA,urn:ncf:arp:4834a747-4ebe-47b4-9229-11e8aeadb0de:sp1
8478b86f-8086-4264-833d-6248fe0cf7bc,10.35445974,76.95127484,2016-06-12,18:16:00,Club road,Sighting,NA,NA,NA,500,Gaur,Bos gaurus,Gaur,Priyanka Salunkhe,NA,urn:ncf:arp:8478b86f-8086-4264-833d-6248fe0cf7bc:sp1
7f2c2a23-398e-499c-a17e-ca89bdea51fd,10.37706346,76.98194112,2016-06-12,18:39:00,Iyerpadi,Sighting,1,NA,NA,500,Black-Naped Hare,Lepus nigricollis,Black-naped hare,Priyanka Salunkhe,NA,urn:ncf:arp:7f2c2a23-398e-499c-a17e-ca89bdea51fd:sp1
1a172581-91e2-4331-9e41-1265b72d772e,10.35234961,76.96001433,2016-06-13,09:09:00,Lower Paralai,Sighting,1,NA,NA,500,Gaur,Bos gaurus,Gaur,Priyanka Salunkhe,NA,urn:ncf:arp:1a172581-91e2-4331-9e41-1265b72d772e:sp1
9f153570-9619-4fc2-91fb-c67e8c1d54b9,10.29715266,76.90159757,2016-06-14,18:39:00,Murugan,Sighting,Single Male close to lines,4da6f5df-3b2a-416c-87d6-de8413bae184,1066,30,Gaur,Bos gaurus,Gaur,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 6 | GPS speed = 0.29 | GPS course =250,urn:ncf:arp:9f153570-9619-4fc2-91fb-c67e8c1d54b9:sp1
ee61abc5-d2f8-4fad-92c9-dd673076924d,10.28759402,76.89492892,2016-06-14,18:14:00,Murugan,Sighting,Monica female- Murugan riverside bordering pannimedu,e8992bfa-038d-4f98-8dcc-5da962b8e823,1005,10,Elephant,Elephas maximus,Asian elephant,Ganesh Raghunathan,Data collected on mobile phones | GPS vertical accuracy = 24 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:ee61abc5-d2f8-4fad-92c9-dd673076924d:sp1
7a44884c-42a2-4b55-b4ae-c560c614bd51,10.330367,76.95974752,2016-06-15,09:46:00,Puthuthottam,Sighting,8 of them on road,NA,1113,30,Lion-tailed Macaque,Macaca silenus,Lion-tailed macaque,Kalyan Varma,Data collected on mobile phones | GPS vertical accuracy = 48 | GPS speed = 0 | GPS course =0,urn:ncf:arp:7a44884c-42a2-4b55-b4ae-c560c614bd51:sp1
b4d84648-7fee-4ea1-82f0-c9be7cdab650,10.36380532,76.97691768,2016-06-14,07:00:00,Iyerpadi,Sighting,3 barking deer,NA,1122,400,Barking Deer,Muntiacus muntjak,Indian muntjac,Vinod Krishnan,Data collected on mobile phones | GPS vertical accuracy = 47 | GPS speed = 0 | GPS course =-1,urn:ncf:arp:b4d84648-7fee-4ea1-82f0-c9be7cdab650:sp1
9917ed92-6bbd-40f3-a71d-0539f46bb375,10.35225694,76.97231032,2016-06-14,21:42:00,Lower Paralai,Sighting,2 gaurs crossing the road at Iyerpadi hospital,NA,707,400,Gaur,Bos gaurus,Gaur,Vinod Krishnan,Data collected on mobile phones | GPS vertical accuracy = 42 | GPS speed = 2.3 | GPS course =-1,urn:ncf:arp:9917ed92-6bbd-40f3-a71d-0539f46bb375:sp1
