date,tree_code,forest_500,lat,long,altitude,tree_sp,fruitcrop,height,gbh,gbh2,start_time,end_time,arr_time,species,num,dep_time
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:15:00,MIPI,1,15:41:00
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:37:00,YBBU,1,15:38:20
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:37:54,SHMY,1,15:38:02
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:37:54,SHMY,1,15:38:20
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:37:54,SHMY,2,15:39:03
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:38:00,WCBA,1,15:42:39
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:50:23,WCBA,1,15:52:36
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:54:30,SHMY,2,15:55:00
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:52:23,WCBA,1,15:55:02
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:57:37,YBBU,1,15:58:10
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,15:58:19,WCBA,1,15:59:21
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,N,WCBA,1,16:01:14
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,16:04:23,WCBA,1,16:04:56
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,16:06:28,WCBA,1,16:06:48
20-03-18,PEMA10,1,10.41710151,76.87418262,673.846497,Persea macrantha,164,21,220,N,12:55:00,17:05:00,16:49:43,WCBA,1,16:51:44
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:04:23,MGSQ,1,7:05:00
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:04:49,MGSQ,1,7:05:20
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:49:06,WBTR,1,7:49:42
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:49:06,WCBA,1,7:49:42
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:49:37,YBBU,2,7:49:55
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:52:35,YBBU,1,7:55:33
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:52:35,YBBU,1,7:55:50
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:54:50,YBBU,1,7:56:07
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,7:54:30,YBBU,1,7:56:35
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:17:58,YBBU,1,8:18:48
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:17:58,YBBU,1,8:19:55
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:19:40,YBBU,1,8:19:55
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:37:49,OHTH,1,8:42:00
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:35:30,OHTH,1,N
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,8:58:40,UNID,1,N
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:04:21,WCBA,1,9:08:56
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:20:52,WCBA,1,9:25:27
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:23:00,YBBU,1,9:24:45
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:26:30,WCBA,1,9:26:52
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:26:52,WCBA,1,9:28:41
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:30:48,WCBA,1,9:31:06
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,9:30:48,WCBA,1,9:33:08
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,10:00:00,YBBU,1,10:00:52
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,10:00:28,AFBL,1,10:00:40
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,10:23:46,WCBA,1,10:27:22
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,11:11:16,YBBU,1,11:13:08
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,11:17:37,UNID,1,N
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,11:12:45,YBBU,1,11:13:08
21-03-18,PEMA11,1,10.41723269,76.87236534,695.739075,Persea macrantha,180,27,240,N,6:55:00,12:05:00,11:46:20,SHMY,1,11:50:30
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,12:33:30,SHMY,1,12:35:36
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,12:34:00,YBBU,1,12:35:36
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,12:35:40,YBBU,1,12:36:00
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,13:42:29,YBBU,1,13:42:40
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,13:46:35,YBBU,1,13:46:57
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:05:00,AFBL,1,14:06:39
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:18:16,WCBA,1,14:20:30
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:42:50,WCBA,1,14:46:09
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:45:56,WCBA,1,14:46:09
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:47:00,SHMY,2,14:47:26
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:48:25,WCBA,1,14:49:30
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,14:51:56,FTBU,1,14:52:15
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,15:26:00,SHMY,1,15:26:49
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,15:27:56,YBBU,1,15:28:10
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,15:28:30,YBBU,2,15:30:27
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,15:40:36,WCBA,1,15:42:39
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,15:52:32,YBBU,2,15:52:53
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,16:35:40,MGSQ,1,16:36:40
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,16:37:49,WCBA,1,16:40:58
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,16:59:54,WCBA,1,16:59:59
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,16:59:57,WCBA,1,17:01:00
21-03-18,PEMA12,1,10.41683539,76.8725567,719.831787,Persea macrantha,66,23,159,N,12:30:00,17:05:00,17:02:08,WCBA,1,17:02:25
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,7:17:09,MGHO,1,7:17:25
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,7:31:23,MGHO,1,7:31:41
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,7:44:49,YBBU,2,7:45:00
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,7:59:00,YBBU,3,8:01:13
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,7:59:00,YBBU,1,N
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:02:49,YBBU,2,8:03:02
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:02:49,YBBU,1,N
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:03:15,YBBU,3,8:03:55
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:03:55,WCBA,1,8:04:25
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:03:55,YBBU,1,8:05:05
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:05:06,YBBU,2,8:05:45
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:05:36,YBBU,2,N
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:06:02,YBBU,1,8:06:13
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:06:39,YBBU,1,8:08:00
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:06:39,YBBU,1,8:09:01
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,N,YBBU,3,8:12:57
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:15:06,AFBL,1,8:24:24
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:36:06,YBBU,1,8:37:27
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:37:10,YBBU,1,8:37:27
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:37:27,YBBU,1,8:37:44
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:42:23,YBBU,1,8:44:31
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:43:11,YBBU,1,8:44:31
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:43:39,YBBU,1,8:45:37
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:44:08,YBBU,1,8:45:37
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:44:59,YBBU,1,8:46:17
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:45:59,YBBU,1,8:46:17
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,N,YBBU,2,8:47:20
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:47:29,YBBU,2,8:47:43
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:47:00,YBBU,1,8:48:54
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:48:30,YBBU,1,8:48:54
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:50:14,YBBU,1,8:51:36
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:51:04,YBBU,1,8:51:36
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:51:29,YBBU,1,8:51:36
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:51:54,YBBU,1,8:52:29
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:52:13,YBBU,1,8:52:29
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:52:50,YBBU,3,8:53:00
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:53:31,YBBU,1,8:53:46
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:55:55,MAST,1,8:59:35
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,8:58:09,YBBU,1,8:59:50
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,9:49:28,YBBU,1,9:50:35
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:05:00,YBBU,1,10:05:30
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:05:11,YBBU,1,10:05:30
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:11:25,YBBU,1,10:13:53
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:11:40,YBBU,1,10:14:55
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:12:00,YBBU,1,10:15:13
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:14:50,YBBU,1,10:15:23
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:37:00,SHMY,2,10:37:21
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,10:38:50,SHMY,1,10:40:50
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:13:59,SHMY,2,11:16:19
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:15:57,SHMY,2,11:16:19
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:54:40,YBBU,1,11:55:40
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:56:39,YBBU,1,11:58:40
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:58:30,YBBU,1,11:58:40
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,11:59:06,YBBU,1,11:59:12
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,12:03:50,YBBU,1,12:04:00
22-03-18,PEMA13,1,10.41843751,76.87552247,657.75708,Persea macrantha,120,27,250,N,7:05:00,12:05:00,12:03:50,YBBU,1,12:04:16
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,12:47:50,RWBU,1,12:49:32
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,12:48:10,SHMY,2,12:48:22
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,12:48:30,RWBU,1,12:49:32
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,12:50:38,RWBU,1,12:51:38
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,12:50:38,RWBU,1,12:55:36
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,RWBU,1,13:05:36
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:00:00,WBTR,2,13:01:11
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:00:10,YBBU,1,13:02:11
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:05:05,YBBU,2,13:07:59
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:07:38,YBBU,1,13:11:44
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:08:56,YBBU,2,13:11:55
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:25,MAST,1,13:14:13
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:25,MAST,1,13:14:20
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:59,RWBU,1,13:18:36
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:59,RWBU,1,13:18:36
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:59,RWBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:13:09,FTBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:11:25,MAST,1,13:15:28
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:15:43,MAST,1,13:16:05
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:17:09,YBBU,1,13:18:50
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,MAST,1,13:17:28
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:23:24,AFBL,1,13:25:10
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:23:24,RWBU,2,13:25:26
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:26:44,YBBU,1,13:30:24
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:26:44,RWBU,1,13:34:42
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:32:12,RWBU,3,13:34:42
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:32:12,RWBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:32:12,YBBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,RWBU,3,13:37:21
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:46:24,RWBU,1,13:48:39
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:17:49,RWBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:49:07,RWBU,1,13:50:19
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:49:48,YBBU,1,13:50:36
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:51:10,RWBU,1,13:52:59
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:51:16,RWBU,1,13:53:21
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,RWBU,2,13:53:21
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:51:16,WCBA,1,13:52:32
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:53:50,RWBU,1,13:56:58
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,13:55:28,FTBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,RWBU,1,13:57:58
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,RWBU,1,13:58:27
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:06:26,YBBU,2,14:07:07
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:06:26,RWBU,1,14:13:22
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:10:40,YBBU,1,14:11:45
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:24:30,YBBU,1,14:29:19
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:25:25,YBBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:25:36,RWBU,2,14:27:01
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:26:03,RWBU,1,14:27:01
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:26:25,RWBU,1,14:27:48
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:26:25,RWBU,1,N
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:30:05,RWBU,1,14:34:13
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:30:05,RWBU,1,14:31:16
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:33:11,YBBU,2,14:33:48
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:35:18,RWBU,1,14:40:37
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,BUsp.,1,14:36:19
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,14:40:58,AFBL,1,14:52:00
22-03-18,PEMA14,1,10.41606886,76.87595766,699.586426,Persea macrantha,75,17,287,N,12:45:00,17:03:00,N,AFBL,1,14:51:56
