date,tree_code,tree_sp,sample_type,st_time,species,State,S,P,D,Prd,Reg,end_time
19-04-18,MYDA09,Myristica dactyloides,scan,13:20:15,MIPI,P,N,N,N,N,N,13:20:15
19-04-18,MYDA09,Myristica dactyloides,focal,13:22:00,MIPI,P,0,0,0,0,0,14:34:13
19-04-18,MYDA09,Myristica dactyloides,scan,13:23:00,MIPI,P,N,N,N,N,N,13:23:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:24:00,MIPI,P,N,N,N,N,N,13:24:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:25:00,MIPI,P,N,N,N,N,N,13:25:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:26:00,MIPI,P,N,N,N,N,N,13:26:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:27:00,MIPI,P,N,N,N,N,N,13:27:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:28:00,MIPI,P,N,N,N,N,N,13:28:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:29:00,MIPI,P,N,N,N,N,N,13:29:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:30:00,MIPI,P,N,N,N,N,N,13:30:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:31:00,MIPI,P,N,N,N,N,N,13:31:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:32:00,MIPI,P,N,N,N,N,N,13:32:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:33:00,MIPI,P,N,N,N,N,N,13:33:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:34:00,MIPI,P,N,N,N,N,N,13:34:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:35:00,MIPI,P,N,N,N,N,N,13:35:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:36:00,MIPI,P,N,N,N,N,N,13:36:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:37:00,MIPI,P,N,N,N,N,N,13:37:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:38:00,MIPI,P,N,N,N,N,N,13:38:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:39:00,MIPI,P,N,N,N,N,N,13:39:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:40:00,MIPI,P,N,N,N,N,N,13:40:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:41:00,MIPI,P,N,N,N,N,N,13:41:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:42:00,MIPI,P,N,N,N,N,N,13:42:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:43:00,MIPI,P,N,N,N,N,N,13:43:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:44:00,MIPI,P,N,N,N,N,N,13:44:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:45:00,MIPI,P,N,N,N,N,N,13:45:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:46:00,MIPI,P,N,N,N,N,N,13:46:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:47:00,MIPI,P,N,N,N,N,N,13:47:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:48:00,MIPI,P,N,N,N,N,N,13:48:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:49:00,MIPI,P,N,N,N,N,N,13:49:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:50:00,MIPI,P,N,N,N,N,N,13:50:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:51:00,MIPI,P,N,N,N,N,N,13:51:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:52:00,MIPI,P,N,N,N,N,N,13:52:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:53:00,MIPI,P,N,N,N,N,N,13:53:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:54:00,MIPI,P,N,N,N,N,N,13:54:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:55:00,MIPI,P,N,N,N,N,N,13:55:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:56:00,MIPI,P,N,N,N,N,N,13:56:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:57:00,MIPI,P,N,N,N,N,N,13:57:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:58:00,MIPI,P,N,N,N,N,N,13:58:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:59:00,MIPI,P,N,N,N,N,N,13:59:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:00:00,MIPI,P,N,N,N,N,N,14:00:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:01:00,MIPI,P,N,N,N,N,N,14:01:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:02:00,MIPI,P,N,N,N,N,N,14:02:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:03:00,MIPI,P,N,N,N,N,N,14:03:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:04:00,MIPI,P,N,N,N,N,N,14:04:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:05:00,MIPI,P,N,N,N,N,N,14:05:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:06:00,MIPI,P,N,N,N,N,N,14:06:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:07:00,MIPI,P,N,N,N,N,N,14:07:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:08:00,MIPI,P,N,N,N,N,N,14:08:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:09:00,MIPI,P,N,N,N,N,N,14:09:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:10:00,MIPI,P,N,N,N,N,N,14:10:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:11:00,MIPI,P,N,N,N,N,N,14:11:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:12:00,MIPI,P,N,N,N,N,N,14:12:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:13:00,MIPI,P,N,N,N,N,N,14:13:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:14:00,MIPI,P,N,N,N,N,N,14:14:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:15:00,MIPI,P,N,N,N,N,N,14:15:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:16:00,MIPI,P,N,N,N,N,N,14:16:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:17:00,MIPI,P,N,N,N,N,N,14:17:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:18:00,MIPI,P,N,N,N,N,N,14:18:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:19:00,MIPI,P,N,N,N,N,N,14:19:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:20:00,MIPI,P,N,N,N,N,N,14:20:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:21:00,MIPI,P,N,N,N,N,N,14:21:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:22:00,MIPI,P,N,N,N,N,N,14:22:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:23:00,MIPI,P,N,N,N,N,N,14:23:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:24:00,MIPI,P,N,N,N,N,N,14:24:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:25:00,MIPI,P,N,N,N,N,N,14:25:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:26:00,MIPI,P,N,N,N,N,N,14:26:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:27:00,MIPI,P,N,N,N,N,N,14:27:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:28:00,MIPI,P,N,N,N,N,N,14:28:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:29:00,MIPI,P,N,N,N,N,N,14:29:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:30:00,MIPI,P,N,N,N,N,N,14:30:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:31:00,MIPI,P,N,N,N,N,N,14:31:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:32:00,MIPI,P,N,N,N,N,N,14:32:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:33:00,MIPI,P,N,N,N,N,N,14:33:00
19-04-18,MYDA09,Myristica dactyloides,scan,14:34:00,MIPI,P,N,N,N,N,N,14:34:00
19-04-18,MYDA09,Myristica dactyloides,focal,15:27:00,MIPI,P,0,0,0,0,0,15:38:52
19-04-18,MYDA09,Myristica dactyloides,scan,15:28:00,MIPI,P,N,N,N,N,N,15:28:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:29:00,MIPI,P,N,N,N,N,N,15:29:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:30:00,MIPI,P,N,N,N,N,N,15:30:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:31:00,MIPI,P,N,N,N,N,N,15:31:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:32:00,MIPI,P,N,N,N,N,N,15:32:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:33:00,MIPI,P,N,N,N,N,N,15:33:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:34:00,MIPI,P,N,N,N,N,N,15:34:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:35:00,MIPI,P,N,N,N,N,N,15:35:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:36:00,MIPI,P,N,N,N,N,N,15:36:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:37:00,MIPI,P,N,N,N,N,N,15:37:00
19-04-18,MYDA09,Myristica dactyloides,scan,15:38:00,MIPI,P,N,N,N,N,N,15:38:00
19-04-18,MYDA09,Myristica dactyloides,focal,16:02:41,MIPI,P,0,0,0,0,0,16:13:00
19-04-18,MYDA09,Myristica dactyloides,scan,16:03:41,MIPI,P,N,N,N,N,N,16:03:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:04:41,MIPI,Pr,N,N,N,N,N,16:04:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:05:41,MIPI,Pr,N,N,N,N,N,16:05:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:06:41,MIPI,P,N,N,N,N,N,16:06:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:07:41,MIPI,P,N,N,N,N,N,16:07:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:08:41,MIPI,P,N,N,N,N,N,16:08:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:09:41,MIPI,P,N,N,N,N,N,16:09:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:10:41,MIPI,P,N,N,N,N,N,16:10:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:11:41,MIPI,P,N,N,N,N,N,16:11:41
19-04-18,MYDA09,Myristica dactyloides,scan,16:12:41,MIPI,P,N,N,N,N,N,16:12:41
19-04-18,MYDA09,Myristica dactyloides,focal,16:16:00,MIPI,F,0,3,0,0,0,16:21:19
19-04-18,MYDA09,Myristica dactyloides,scan,16:17:00,MIPI,F,N,N,N,N,N,16:17:00
19-04-18,MYDA09,Myristica dactyloides,scan,16:18:00,MIPI,F,N,N,N,N,N,16:18:00
19-04-18,MYDA09,Myristica dactyloides,scan,16:19:00,MIPI,P,N,N,N,N,N,16:19:00
19-04-18,MYDA09,Myristica dactyloides,scan,16:20:00,MIPI,P,N,N,N,N,N,16:20:00
19-04-18,MYDA09,Myristica dactyloides,scan,16:21:00,MIPI,P,N,N,N,N,N,16:21:00
20-04-18,MYDA_ad_lib,Myristica dactyloides,focal,11:08:00,GRHO,F,0,0,0,0,0,11:08:20
25-04-18,MYDA13,Myristica dactyloides,focal,6:55:23,MGSQ,F,0,0,2,0,0,6:59:08
25-04-18,MYDA13,Myristica dactyloides,scan,6:56:23,MGSQ,F,N,N,N,N,N,6:56:23
25-04-18,MYDA13,Myristica dactyloides,scan,6:57:23,MGSQ,P,N,N,N,N,N,6:57:23
25-04-18,MYDA13,Myristica dactyloides,scan,6:58:23,MGSQ,P,N,N,N,N,N,6:58:23
25-04-18,MYDA13,Myristica dactyloides,focal,7:06:00,MGHO,F,0,0,0,0,0,7:06:30
25-04-18,MYDA13,Myristica dactyloides,focal,7:16:00,MGHO,F,1,0,0,0,0,7:17:00
25-04-18,MYDA13,Myristica dactyloides,focal,7:28:20,MGHO,F,1,0,1,0,0,7:33:10
25-04-18,MYDA13,Myristica dactyloides,scan,7:29:20,MGHO,F,N,N,N,N,N,7:29:20
25-04-18,MYDA13,Myristica dactyloides,scan,7:30:20,MGHO,F,N,N,N,N,N,7:30:20
25-04-18,MYDA13,Myristica dactyloides,scan,7:31:20,MGHO,F,N,N,N,N,N,7:31:20
25-04-18,MYDA13,Myristica dactyloides,scan,7:32:20,MGHO,F,N,N,N,N,N,7:32:20
25-04-18,MYDA13,Myristica dactyloides,focal,7:56:13,MGHO,F,1,0,0,0,0,7:57:13
25-04-18,MYDA13,Myristica dactyloides,focal,7:57:00,MGHO,F,0,0,1,0,0,7:57:30
25-04-18,MYDA13,Myristica dactyloides,focal,7:58:00,MGHO,F,0,0,1,0,0,7:59:00
25-04-18,MYDA13,Myristica dactyloides,focal,8:06:08,MGHO,F,1,1,0,0,0,8:08:00
25-04-18,MYDA13,Myristica dactyloides,scan,8:07:08,MGHO,F,N,N,N,N,N,8:07:08
25-04-18,MYDA13,Myristica dactyloides,focal,8:11:24,MGHO,F,1,0,0,0,0,8:13:40
25-04-18,MYDA13,Myristica dactyloides,scan,8:12:24,MGHO,F,N,N,N,N,N,8:12:24
25-04-18,MYDA13,Myristica dactyloides,scan,8:13:24,MGHO,F,N,N,N,N,N,8:13:24
25-04-18,MYDA13,Myristica dactyloides,focal,8:14:40,MGHO,F,0,0,0,0,0,8:16:00
25-04-18,MYDA13,Myristica dactyloides,scan,8:15:00,MGHO,F,N,N,N,N,N,8:15:00
25-04-18,MYDA13,Myristica dactyloides,focal,8:40:56,GRHO,F,1,0,0,0,0,8:41:49
25-04-18,MYDA13,Myristica dactyloides,focal,8:42:00,GRHO,F,2,0,0,0,0,8:44:00
25-04-18,MYDA13,Myristica dactyloides,scan,8:43:00,GRHO,F,N,N,N,N,N,8:43:00
25-04-18,MYDA13,Myristica dactyloides,focal,8:43:00,GRHO,F,1,0,0,0,0,8:43:30
25-04-18,MYDA13,Myristica dactyloides,focal,8:58:40,MGHO,F,2,0,0,0,0,9:03:32
25-04-18,MYDA13,Myristica dactyloides,scan,8:59:40,MGHO,F,N,N,N,N,N,8:59:40
25-04-18,MYDA13,Myristica dactyloides,scan,9:00:40,MGHO,F,N,N,N,N,N,9:00:40
25-04-18,MYDA13,Myristica dactyloides,scan,9:01:40,MGHO,F,N,N,N,N,N,9:01:40
25-04-18,MYDA13,Myristica dactyloides,scan,9:02:40,MGHO,F,N,N,N,N,N,9:02:40
25-04-18,MYDA13,Myristica dactyloides,focal,9:19:57,MGSQ,F,0,0,3,0,0,9:21:50
25-04-18,MYDA13,Myristica dactyloides,scan,9:20:57,MGSQ,F,N,N,N,N,N,9:20:57
25-04-18,MYDA13,Myristica dactyloides,focal,9:24:18,MGSQ,P,0,0,0,0,0,9:25:00
25-04-18,MYDA13,Myristica dactyloides,focal,9:26:01,MGSQ,P,0,0,1,0,0,9:54:00
25-04-18,MYDA13,Myristica dactyloides,scan,9:27:01,MGSQ,P,N,N,N,N,N,9:27:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:28:01,MGSQ,P,N,N,N,N,N,9:28:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:29:01,MGSQ,P,N,N,N,N,N,9:29:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:30:01,MGSQ,P,N,N,N,N,N,9:30:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:31:01,MGSQ,F,N,N,N,N,N,9:31:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:32:01,MGSQ,F,N,N,N,N,N,9:32:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:33:01,MGSQ,F,N,N,N,N,N,9:33:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:34:01,MGSQ,F,N,N,N,N,N,9:34:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:35:01,MGSQ,F,N,N,N,N,N,9:35:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:36:01,MGSQ,P,N,N,N,N,N,9:36:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:37:01,MGSQ,F,N,N,N,N,N,9:37:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:38:01,MGSQ,F,N,N,N,N,N,9:38:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:39:01,MGSQ,P,N,N,N,N,N,9:39:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:40:01,MGSQ,P,N,N,N,N,N,9:40:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:41:01,MGSQ,P,N,N,N,N,N,9:41:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:42:01,MGSQ,P,N,N,N,N,N,9:42:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:43:01,MGSQ,P,N,N,N,N,N,9:43:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:44:01,MGSQ,P,N,N,N,N,N,9:44:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:45:01,MGSQ,P,N,N,N,N,N,9:45:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:46:01,MGSQ,P,N,N,N,N,N,9:46:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:47:01,MGSQ,P,N,N,N,N,N,9:47:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:48:01,MGSQ,P,N,N,N,N,N,9:48:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:49:01,MGSQ,P,N,N,N,N,N,9:49:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:50:01,MGSQ,P,N,N,N,N,N,9:50:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:51:01,MGSQ,P,N,N,N,N,N,9:51:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:52:01,MGSQ,P,N,N,N,N,N,9:52:01
25-04-18,MYDA13,Myristica dactyloides,scan,9:53:01,MGSQ,P,N,N,N,N,N,9:53:01
25-04-18,MYDA13,Myristica dactyloides,focal,9:54:00,MGSQ,F,0,0,0,0,0,9:55:35
25-04-18,MYDA13,Myristica dactyloides,scan,9:55:00,MGSQ,F,N,N,N,N,N,9:55:00
25-04-18,MYDA13,Myristica dactyloides,focal,9:56:26,MGSQ,F,0,0,2,0,0,10:02:00
25-04-18,MYDA13,Myristica dactyloides,scan,9:57:26,MGSQ,F,N,N,N,N,N,9:57:26
25-04-18,MYDA13,Myristica dactyloides,scan,9:58:26,MGSQ,F,N,N,N,N,N,9:58:26
25-04-18,MYDA13,Myristica dactyloides,scan,9:59:26,MGSQ,F,N,N,N,N,N,9:59:26
25-04-18,MYDA13,Myristica dactyloides,scan,10:00:26,MGSQ,F,N,N,N,N,N,10:00:26
25-04-18,MYDA13,Myristica dactyloides,scan,10:01:26,MGSQ,F,N,N,N,N,N,10:01:26
25-04-18,MYDA13,Myristica dactyloides,focal,10:01:00,MGHO,F,1,0,0,0,0,10:03:00
25-04-18,MYDA13,Myristica dactyloides,scan,10:02:00,MGHO,F,N,N,N,N,N,10:02:00
25-04-18,MYDA13,Myristica dactyloides,focal,10:24:00,MGHO,F,2,0,0,0,0,10:26:20
25-04-18,MYDA13,Myristica dactyloides,scan,10:25:00,MGHO,F,N,N,N,N,N,10:25:00
25-04-18,MYDA13,Myristica dactyloides,scan,10:26:00,MGHO,P,N,N,N,N,N,10:26:00
25-04-18,MYDA13,Myristica dactyloides,focal,10:26:20,MGHO,F,1,0,0,0,0,10:26:50
25-04-18,MYDA13,Myristica dactyloides,focal,10:26:30,MGHO,F,1,0,0,0,0,10:27:00
25-04-18,MYDA13,Myristica dactyloides,focal,10:26:43,MGHO,F,1,0,1,0,0,10:30:00
25-04-18,MYDA13,Myristica dactyloides,scan,10:27:43,MGHO,F,N,N,N,N,N,10:27:43
25-04-18,MYDA13,Myristica dactyloides,scan,10:28:43,MGHO,P,N,N,N,N,N,10:28:43
25-04-18,MYDA13,Myristica dactyloides,focal,11:39:00,MGHO,F,0,1,0,0,0,11:39:40
25-04-18,MYDA13,Myristica dactyloides,focal,11:40:35,MGHO,F,1,0,0,0,0,11:41:05
25-04-18,MYDA14,Myristica dactyloides,focal,15:30:10,MGHO,F,1,0,0,0,0,15:30:37
25-04-18,MYDA14,Myristica dactyloides,focal,16:31:40,MGHO,F,0,0,0,0,0,16:33:18
25-04-18,MYDA14,Myristica dactyloides,scan,16:32:40,MGHO,F,N,N,N,N,N,16:32:40
25-04-18,MYDA14,Myristica dactyloides,focal,15:30:10,MGHO,F,1,0,0,0,0,15:30:37
25-04-18,MYDA14,Myristica dactyloides,focal,16:31:40,MGHO,F,0,0,0,0,0,16:33:18
25-04-18,MYDA14,Myristica dactyloides,scan,16:32:40,MGHO,F,N,N,N,N,N,16:32:40
26-04-18,MYDA15,Myristica dactyloides,focal,7:04:40,MGHO,F,0,0,0,0,0,7:06:00
26-04-18,MYDA15,Myristica dactyloides,scan,7:05:40,MGHO,F,N,N,N,N,N,7:05:40
26-04-18,MYDA15,Myristica dactyloides,focal,7:08:02,MGHO,F,0,0,0,0,0,7:09:10
26-04-18,MYDA15,Myristica dactyloides,scan,7:09:02,MGHO,F,N,N,N,N,N,7:09:02
26-04-18,MYDA15,Myristica dactyloides,focal,7:43:35,MGHO,F,0,0,0,0,0,7:45:20
26-04-18,MYDA15,Myristica dactyloides,scan,7:44:35,MGHO,F,N,N,N,N,N,7:44:35
26-04-18,MYDA15,Myristica dactyloides,focal,7:58:20,MGHO,F,0,0,0,0,0,7:58:50
26-04-18,MYDA_ad_lib,Myristica dactyloides,focal,12:30:00,MGHO,F,1,0,0,0,0,12:33:00
26-04-18,MYDA_ad_lib,Myristica dactyloides,scan,12:31:00,MGHO,F,N,N,N,N,N,12:31:00
26-04-18,MYDA_ad_lib,Myristica dactyloides,scan,12:32:00,MGHO,F,N,N,N,N,N,12:32:00
26-04-18,MYDA16,Myristica dactyloides,focal,14:55:40,MGHO,F,1,0,0,0,0,14:56:20
26-04-18,MYDA16,Myristica dactyloides,focal,14:57:00,MGHO,P,0,0,0,0,0,14:58:00
26-04-18,MYDA16,Myristica dactyloides,focal,14:57:00,MGHO,P,0,0,0,0,0,14:58:00
26-04-18,MYDA16,Myristica dactyloides,focal,15:53:35,MGHO,P,0,0,0,0,0,15:54:15
26-04-18,MYDA16,Myristica dactyloides,focal,16:52:20,MGHO,F,0,2,0,0,0,16:53:17
26-04-18,MYDA_ad_lib,Myristica dactyloides,focal,12:30:00,MGHO,F,1,0,0,0,0,12:33:00
26-04-18,MYDA_ad_lib,Myristica dactyloides,scan,12:31:00,MGHO,F,N,N,N,N,N,12:31:00
26-04-18,MYDA_ad_lib,Myristica dactyloides,scan,12:32:00,MGHO,F,N,N,N,N,N,12:32:00
28-04-18,MYDA17,Myristica dactyloides,focal,9:20:06,MGHO,F,0,1,0,0,0,9:20:49
28-04-18,MYDA18,Myristica dactyloides,focal,12:58:13,MIPI,P,0,0,0,0,0,12:59:44
28-04-18,MYDA18,Myristica dactyloides,scan,12:59:13,MIPI,P,N,N,N,N,N,12:59:13
29-04-18,MYDA19,Myristica dactyloides,focal,6:45:11,MGSQ,F,0,0,10,0,0,7:01:10
29-04-18,MYDA19,Myristica dactyloides,scan,6:46:11,MGSQ,F,N,N,N,N,N,6:46:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:47:11,MGSQ,F,N,N,N,N,N,6:47:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:48:11,MGSQ,F,N,N,N,N,N,6:48:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:49:11,MGSQ,F,N,N,N,N,N,6:49:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:50:11,MGSQ,F,N,N,N,N,N,6:50:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:51:11,MGSQ,F,N,N,N,N,N,6:51:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:52:11,MGSQ,F,N,N,N,N,N,6:52:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:53:11,MGSQ,F,N,N,N,N,N,6:53:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:54:11,MGSQ,F,N,N,N,N,N,6:54:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:55:11,MGSQ,F,N,N,N,N,N,6:55:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:56:11,MGSQ,F,N,N,N,N,N,6:56:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:57:11,MGSQ,F,N,N,N,N,N,6:57:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:58:11,MGSQ,F,N,N,N,N,N,6:58:11
29-04-18,MYDA19,Myristica dactyloides,scan,6:59:11,MGSQ,F,N,N,N,N,N,6:59:11
29-04-18,MYDA19,Myristica dactyloides,scan,7:00:11,MGSQ,F,N,N,N,N,N,7:00:11
29-04-18,MYDA20,Myristica dactyloides,focal,13:02:19,MGHO,F,0,0,0,0,0,13:06:18
30-04-18,MYDA21,Myristica dactyloides,focal,7:40:00,MGHO,F,0,0,0,0,0,7:40:30
30-04-18,MYDA21,Myristica dactyloides,focal,7:49:00,MIPI,F,0,0,0,0,0,7:49:50
30-04-18,MYDA21,Myristica dactyloides,focal,7:45:00,MGHO,F,0,2,0,0,0,7:46:00
30-04-18,MYDA21,Myristica dactyloides,focal,8:19:20,MGHO,F,0,2,0,0,0,8:21:12
30-04-18,MYDA21,Myristica dactyloides,scan,8:20:20,MGHO,F,N,N,N,N,N,8:20:20
30-04-18,MYDA21,Myristica dactyloides,focal,8:34:40,MGHO,F,0,0,0,0,0,8:36:14
30-04-18,MYDA21,Myristica dactyloides,scan,8:35:40,MGHO,F,N,N,N,N,N,8:35:40
30-04-18,MYDA21,Myristica dactyloides,focal,8:36:30,MGHO,F,0,0,0,0,0,8:38:26
30-04-18,MYDA21,Myristica dactyloides,scan,8:37:30,MGHO,F,N,N,N,N,N,8:37:30
30-04-18,MYDA21,Myristica dactyloides,focal,8:53:10,MGHO,F,0,0,0,0,0,8:57:14
30-04-18,MYDA21,Myristica dactyloides,scan,8:54:10,MGHO,F,N,N,N,N,N,8:54:10
30-04-18,MYDA21,Myristica dactyloides,scan,8:55:10,MGHO,P,N,N,N,N,N,8:55:10
30-04-18,MYDA21,Myristica dactyloides,scan,8:56:10,MGHO,P,N,N,N,N,N,8:56:10
30-04-18,MYDA21,Myristica dactyloides,scan,8:57:10,MGHO,F,N,N,N,N,N,8:57:10
30-04-18,MYDA21,Myristica dactyloides,focal,9:04:40,MGHO,F,0,6,0,0,0,9:09:16
30-04-18,MYDA21,Myristica dactyloides,scan,9:05:40,MGHO,P,N,N,N,N,N,9:05:40
30-04-18,MYDA21,Myristica dactyloides,scan,9:06:40,MGHO,F,N,N,N,N,N,9:06:40
30-04-18,MYDA21,Myristica dactyloides,scan,9:07:40,MGHO,F,N,N,N,N,N,9:07:40
30-04-18,MYDA21,Myristica dactyloides,scan,9:08:40,MGHO,F,N,N,N,N,N,9:08:40
30-04-18,MYDA21,Myristica dactyloides,focal,9:42:50,MGSQ,F,0,0,3,0,0,10:02:00
30-04-18,MYDA21,Myristica dactyloides,scan,9:43:50,MGSQ,F,N,N,N,N,N,9:43:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:44:50,MGSQ,F,N,N,N,N,N,9:44:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:45:50,MGSQ,F,N,N,N,N,N,9:45:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:46:50,MGSQ,F,N,N,N,N,N,9:46:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:47:50,MGSQ,F,N,N,N,N,N,9:47:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:48:50,MGSQ,F,N,N,N,N,N,9:48:50
30-04-18,MYDA21,Myristica dactyloides,scan,9:49:50,MGSQ,F,N,N,N,N,N,9:49:50
