id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventID	eventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:ncbs:butterflies:Old_Valparai:144	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:144	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Hypolimnas bolina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Hypolimnas bolina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hypolimnas	Great Eggfly
urn:ncf:arp:ncbs:butterflies:Old_Valparai:145	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:145	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Hebomoia glaucippe	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Hebomoia glaucippe	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Hebomoia	Great Orange Tip
urn:ncf:arp:ncbs:butterflies:Old_Valparai:146	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:146	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Caltoris canaraica	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Caltoris canaraica	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Caltoris	Karwar Swift
urn:ncf:arp:ncbs:butterflies:Old_Valparai:147	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:147	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Junonia lemonias	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Junonia lemonias	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Junonia	Lemon Pansy
urn:ncf:arp:ncbs:butterflies:Old_Valparai:148	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:148	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Cepora nadina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cepora nadina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Cepora	Lesser Gull
urn:ncf:arp:ncbs:butterflies:Old_Valparai:149	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:149	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Idea malabarica	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Idea malabarica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Idea	Malabar Tree Nymph
urn:ncf:arp:ncbs:butterflies:Old_Valparai:150	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:150	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Jamides alecto	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Jamides alecto	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Jamides	Metallic Cerulean
urn:ncf:arp:ncbs:butterflies:Old_Valparai:151	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:151	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Parantica nilgiriensis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Parantica nilgiriensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Parantica	Nilgiri Tiger
urn:ncf:arp:ncbs:butterflies:Old_Valparai:152	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:152	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Papilio paris	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio paris	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Paris Peacock
urn:ncf:arp:ncbs:butterflies:Old_Valparai:153	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:153	Niranjana C.	https://orcid.org/0009-0004-0515-3468	3	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Abisara echerius	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Abisara echeria	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Abisara	Plum Judy
urn:ncf:arp:ncbs:butterflies:Old_Valparai:154	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:154	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Leptosia nina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Leptosia nina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Leptosia	Psyche
urn:ncf:arp:ncbs:butterflies:Old_Valparai:155	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:155	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Aeromachus pygmaeus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Aeromachus pygmaeus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Aeromachus	Pygmy Scrub Hopper
urn:ncf:arp:ncbs:butterflies:Old_Valparai:156	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:156	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Papilio helenus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio helenus	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Red Helen
urn:ncf:arp:ncbs:butterflies:Old_Valparai:157	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:157	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Telinga oculus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Telinga oculus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Red-disc Bushbrown
urn:ncf:arp:ncbs:butterflies:Old_Valparai:158	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:158	Niranjana C.	https://orcid.org/0009-0004-0515-3468	10	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Cupha erymanthis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cupha erymanthis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Cupha	Rustic
urn:ncf:arp:ncbs:butterflies:Old_Valparai:159	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:159	Niranjana C.	https://orcid.org/0009-0004-0515-3468	8	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Troides minos	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Troides minos	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Troides	Southern Birdwing
urn:ncf:arp:ncbs:butterflies:Old_Valparai:160	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:160	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Graphium agamemnon	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Graphium agamemnon	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Graphium	Tailed Jay
urn:ncf:arp:ncbs:butterflies:Old_Valparai:161	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:161	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Lethe drypetis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Lethe drypetis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Lethe	Tamil Treebrown
urn:ncf:arp:ncbs:butterflies:Old_Valparai:162	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:162	Niranjana C.	https://orcid.org/0009-0004-0515-3468	86	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Zizula hylax	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Zizula hylax	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizula	Tiny Grass Blue
urn:ncf:arp:ncbs:butterflies:Old_Valparai:163	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Old_Valparai:163	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Old_Valparai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	58	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Old_Valparai	10.34804	76.93305	WGS84	200	Leptotes plinius	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Leptotes plinius	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Leptotes	Zebra Blue
urn:ncf:arp:ncbs:butterflies:Thenmalai:164	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Thenmalai:164	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Thenmalai	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	30	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Thenmalai	10.35418	76.93936	WGS84	200	Rohana parisatis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Apatura parisatis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Apatura	Black Prince
