ec5_uuid,created_at,uploaded_at,recordedBy,title,lat_gps,long_gps,accuracy_gps,UTM_Northing_gps,UTM_Easting_gps,UTM_Zone_gps,eventDate,verbatimEventDate,eventTime,vernacularName,individualCount,occurrenceRemarks,habitat,photo,eventRemarks
2aad6fe6-3c16-42ef-a2d0-b69a5033a017,2024-04-16T14:57:38.000Z,2024-05-01T01:17:15.000Z,Srinivasan Kasinathan,16/04/2024 Elephant Sighting,10.363745,76.977639,8,1146302,716535,43P,2024-04-16,16/04/2024,20:27,Elephant,1,Sighting,Human settlement/habitation,NA,NA
b550f312-1d19-49df-b6c7-025e2dd3bafe,2024-04-16T12:48:23.000Z,2024-04-20T09:06:10.000Z,Divya Mudappa,16/04/2024 Nilgiri Langur Sighting,10.353112,76.937236,5,1145098,712117,43P,2024-04-16,16/04/2024,18:17,Nilgiri Langur,2,Sighting,Coffee plantation,NA,NA
064fd4cd-6aa9-4513-bd4c-2ac049f6605b,2024-04-16T12:47:16.000Z,2024-04-20T09:06:08.000Z,Divya Mudappa,16/04/2024 Gaur Sighting,10.351796,76.936425,9,1144952,712029,43P,2024-04-16,16/04/2024,18:16,Gaur,2,Sighting,Coffee plantation,NA,NA
7865c75b-aa24-44dc-96d4-4b4a15d7a927,2024-04-16T10:23:28.000Z,2024-04-16T14:07:12.000Z,Srinivasan Kasinathan,16/04/2024 Malabar Giant Squirrel Sighting,10.350941,76.897654,10,1144832,707783,43P,2024-04-16,16/04/2024,15:52,Malabar Giant Squirrel,2,Sighting,Coffee plantation,NA,NA
a2bc2ae7-0679-4ef6-b3a8-7deb970796fb,2024-04-16T10:22:48.000Z,2024-04-16T14:07:10.000Z,Srinivasan Kasinathan,16/04/2024 Lion-tailed Macaque Sighting,10.35094,76.897648,10,1144832,707782,43P,2024-04-16,16/04/2024,15:52,Lion-tailed Macaque,7,Sighting,Coffee plantation,NA,NA
f3e6d17c-f8de-420c-971a-09963bf3bd32,2024-04-16T08:31:38.000Z,2024-04-16T14:07:07.000Z,Srinivasan Kasinathan,16/04/2024 Sambar Sign-vocalisation,10.359554,76.887955,10,1145779,706715,43P,2024-04-16,16/04/2024,14:00,Sambar,1,Sign-vocalisation,Rainforest,NA,Call
6443b5ad-a858-4ed3-924d-9c92fa5fbd6c,2024-04-16T05:16:51.000Z,2024-04-16T14:07:05.000Z,Srinivasan Kasinathan,16/04/2024 Lion-tailed Macaque Sighting,10.359381,76.888008,4,1145759,706721,43P,2024-04-16,16/04/2024,10:46,Lion-tailed Macaque,4,Sighting,Rainforest,NA,NA
72d3d801-7c2d-4c06-a25b-ec11ce33fdf4,2024-04-16T04:04:22.000Z,2024-04-16T14:07:03.000Z,Srinivasan Kasinathan,16/04/2024 Malabar Giant Squirrel Sighting,10.357376,76.887192,4,1145537,706632,43P,2024-04-16,16/04/2024,09:34,Malabar Giant Squirrel,1,Sighting,Rainforest,NA,NA
39cc65d6-cc59-4eeb-89f5-00055a94b960,2024-04-16T04:00:17.000Z,2024-04-16T14:07:01.000Z,Srinivasan Kasinathan,16/04/2024 Malabar Giant Squirrel Sighting,10.357513,76.892799,10,1145556,707247,43P,2024-04-16,16/04/2024,09:29,Malabar Giant Squirrel,1,Sighting,Rainforest,NA,NA
9566aed2-fc45-4f08-b536-8024d2b461ad,2024-04-16T03:59:33.000Z,2024-04-16T14:06:58.000Z,Srinivasan Kasinathan,16/04/2024 Nilgiri Langur Sighting,10.35751,76.892779,10,1145556,707244,43P,2024-04-16,16/04/2024,09:29,Nilgiri Langur,5,Sighting,Rainforest,NA,NA
61a03de9-8e2e-4b46-80b3-2062fe30b1e3,2024-04-16T03:05:19.000Z,2024-04-16T14:06:56.000Z,Srinivasan Kasinathan,16/04/2024 Barking Deer Sighting,10.343922,76.903681,4,1144060,708447,43P,2024-04-16,16/04/2024,08:34,Barking Deer,2,Sighting,Rainforest,NA,NA
16459703-3b5e-48c9-8d20-e3533b4e78ff,2024-04-15T07:57:30.000Z,2024-04-16T14:06:54.000Z,Srinivasan Kasinathan,15/04/2024 Lion-tailed Macaque Sighting,10.369353,76.991923,4,1146932,718096,43P,2024-04-15,15/04/2024,13:26,Lion-tailed Macaque,1,Sighting,Rainforest,NA,NA
ae043b87-f6b9-48d1-97e6-22ff269ca70c,2024-04-14T02:13:14.000Z,2024-04-16T14:06:52.000Z,Srinivasan Kasinathan,14/04/2024 Jungle-striped Squirrel Roadkill,10.36624,76.985387,7,1146583,717382,43P,2024-04-14,14/04/2024,07:42,Jungle-striped Squirrel,1,Roadkill,Human settlement/habitation,NA,NA
3c16af66-055d-44a8-9318-6bffec0b0111,2024-04-13T07:18:26.000Z,2024-04-13T07:18:37.000Z,Ganesh Raghunathan,13/04/2024 Lion-tailed Macaque Death,10.339716,76.964964,906,1143635,715163,43P,2024-04-13,13/04/2024,12:46,Lion-tailed Macaque,1,Death,Coffee plantation,3c16af66-055d-44a8-9318-6bffec0b0111_1712992651.jpg,"Adult female, injury on right hind leg, found in its final stages, probably hit by a vehicle few weeks ago."
be82d313-0f86-4ad4-9a13-7664cda48fc4,2024-04-12T02:47:41.000Z,2024-04-14T02:40:55.000Z,Divya Mudappa,12/04/2024 Bonnet Macaque Sighting,10.359302,76.936211,5,1145782,712000,43P,2024-04-12,12/04/2024,08:15,Bonnet Macaque,14,Sighting,Other,NA,Nursery
347fd15b-2a29-4041-8bf3-f583983d2dac,2024-04-12T02:23:49.000Z,2024-04-14T02:40:53.000Z,Divya Mudappa,12/04/2024 Malabar Giant Squirrel Sighting,10.354353,76.935414,8,1145234,711916,43P,2024-04-12,12/04/2024,07:53,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
d71f6e30-7563-451a-809b-7530cb3211eb,2024-04-11T06:49:29.000Z,2024-04-14T02:40:51.000Z,Divya Mudappa,11/04/2024 Sambar Sighting,10.327004,76.937207,7,1142210,712131,43P,2024-04-11,11/04/2024,12:18,Sambar,1,Sighting,Human settlement/habitation,d71f6e30-7563-451a-809b-7530cb3211eb_1712818144.jpg,People taking selfie.Male with velvet antlers
6fb4853e-95dc-4485-9287-63ea368bd35c,2024-04-10T09:35:49.000Z,2024-04-16T14:06:48.000Z,Srinivasan Kasinathan,10/04/2024 Elephant Sighting,10.340512,76.967131,4,1143725,715400,43P,2024-04-10,10/04/2024,15:05,Elephant,1,Sighting,Rainforest fragment,NA,NA
8e27d4de-c45d-48ee-8d9c-9359f43a1a8c,2024-04-10T07:51:36.000Z,2024-04-10T09:42:06.000Z,Ganesh Raghunathan,10/04/2024 Lion-tailed Macaque Roadkill,10.354833,76.979065,1692,1145317,716697,43P,2024-04-10,10/04/2024,12:40,Lion-tailed Macaque,1,Roadkill,Other,8e27d4de-c45d-48ee-8d9c-9359f43a1a8c_1712735418.jpg,Very young LTM was run over by a tempo traveller’s rear wheels at Puthuthottam main road
dbb78c76-1cae-4251-8422-8a94b149515e,2024-04-09T08:49:53.000Z,2024-04-16T14:06:46.000Z,Srinivasan Kasinathan,09/04/2024 Elephant Sighting,10.344608,76.971374,4,1144181,715862,43P,2024-04-09,09/04/2024,14:19,Elephant,1,Sighting,Rainforest fragment,NA,NA
4d13ead1-7931-4aab-ac69-6779be88a66b,2024-04-07T11:10:37.000Z,2024-04-16T14:06:44.000Z,Srinivasan Kasinathan,07/04/2024 Nilgiri Tahr Sighting,10.451174,76.981,3,1155976,716843,43P,2024-04-07,07/04/2024,16:40,Nilgiri Tahr,1,Sighting,Dry or mixed forest,NA,NA
ab72eb78-f13c-484e-bf80-06be65814014,2024-04-07T04:52:37.000Z,2024-04-16T14:06:42.000Z,Srinivasan Kasinathan,07/04/2024 Common Langur Sighting,10.464724,76.976189,5,1157472,716306,43P,2024-04-07,07/04/2024,10:22,Common Langur,13,Sighting,Dry or mixed forest,NA,NA
56def522-16ca-440a-a317-cf91fc52a014,2024-04-07T04:25:46.000Z,2024-04-16T14:06:40.000Z,Srinivasan Kasinathan,07/04/2024 Malabar Giant Squirrel Sighting,10.457993,76.969911,4,1156723,715624,43P,2024-04-07,07/04/2024,09:54,Malabar Giant Squirrel,2,Sighting,Dry or mixed forest,NA,NA
aea16602-028c-4e54-8cdd-983f35547b29,2024-04-06T12:10:25.000Z,2024-04-16T14:06:37.000Z,Srinivasan Kasinathan,06/04/2024 Barking Deer Sighting,10.342726,76.969311,10,1143971,715637,43P,2024-04-06,06/04/2024,17:39,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
3a45f4c1-3e01-47d1-9587-2ec2310df7b4,2024-04-06T04:12:44.000Z,2024-04-16T14:06:35.000Z,Srinivasan Kasinathan,06/04/2024 Nilgiri Langur Sighting,10.3492,76.934744,7,1144664,711846,43P,2024-04-06,06/04/2024,09:42,Nilgiri Langur,4,Sighting,Coffee plantation,NA,NA
43a43cae-adde-4384-a7a1-9a0ba02ff98a,2024-04-04T07:19:47.000Z,2024-04-04T14:47:21.000Z,Divya Mudappa,04/04/2024 Nilgiri Langur Sighting,10.349384,76.934865,10,1144684,711859,43P,2024-04-04,04/04/2024,12:49,Nilgiri Langur,3,Sighting,Coffee plantation,NA,On jack tree
1c71b619-b2cb-4428-9409-63f6b829ccbe,2024-04-03T11:39:29.000Z,2024-04-14T02:40:59.000Z,Divya Mudappa,03/04/2024 Sambar Sighting,10.324709,76.94706,6,1141963,713212,43P,2024-04-03,03/04/2024,17:10,Sambar,1,Sighting,Tea Plantation,NA,Female below fruiting ficus exasperata
5c555e9a-1164-43fd-b4bd-490a08a2a6e0,2024-04-03T11:35:45.000Z,2024-04-03T11:50:33.000Z,Divya Mudappa,03/04/2024 Stripe-necked Mongoose Sighting,10.328472,76.936091,4,1142372,712008,43P,2024-04-03,03/04/2024,17:05,Stripe-necked Mongoose,1,Sighting,Tea Plantation,NA,Crossing main road
5640cb95-50e6-4361-a45c-8e5b55d196ac,2024-04-03T03:40:23.000Z,2024-04-16T14:06:33.000Z,Srinivasan Kasinathan,03/04/2024 Nilgiri Langur Sighting,10.359184,76.935889,4,1145769,711965,43P,2024-04-03,03/04/2024,09:08,Nilgiri Langur,2,Sighting,Coffee plantation,NA,NA
d400d270-c4a1-4576-ab9e-836218ead4fe,2024-04-02T13:06:36.000Z,2024-04-16T14:06:31.000Z,Srinivasan Kasinathan,02/04/2024 Sambar Sighting,10.353853,76.937072,4,1145180,712098,43P,2024-04-02,02/04/2024,18:35,Sambar,1,Sighting,Human settlement/habitation,NA,NA
399313c8-622b-432f-a9ae-5dd2d9057d8a,2024-03-31T03:24:27.000Z,2024-03-31T16:20:28.000Z,Divya Mudappa,"31/03/2024 Malabar Giant Squirrel Sighting, Sign-vocalisation",10.351331,76.936952,5,1144901,712087,43P,2024-03-31,31/03/2024,08:53,Malabar Giant Squirrel,2,"Sighting, Sign-vocalisation",Rainforest fragment,NA,NA
930360d4-2858-4932-a2cb-8a1ba9f2cbfa,2024-03-31T03:23:43.000Z,2024-03-31T16:20:26.000Z,Divya Mudappa,31/03/2024 Nilgiri Langur Sighting,10.351296,76.936931,6,1144897,712085,43P,2024-03-31,31/03/2024,08:52,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,"2 females, 1 young, feeding on cinn fruits."
56aaf5af-db45-46ed-8207-921b946b768a,2024-03-31T02:02:47.000Z,2024-04-16T14:06:28.000Z,Srinivasan Kasinathan,31/03/2024 Jungle-striped Squirrel Sighting,10.364758,76.979706,5,1146415,716761,43P,2024-03-31,31/03/2024,07:32,Jungle-striped Squirrel,1,Sighting,Human settlement/habitation,NA,NA
4cc951a2-b9ff-47a3-bc56-ac05f615e4dd,2024-03-31T01:17:27.000Z,2024-04-16T14:06:26.000Z,Srinivasan Kasinathan,31/03/2024 Jungle-striped Squirrel Sighting,10.36475,76.981733,4,1146416,716983,43P,2024-03-31,31/03/2024,06:46,Jungle-striped Squirrel,1,Sighting,Tea Plantation,NA,NA
37f2df79-47d3-40d2-b3ab-3f8bfe71a142,2024-03-30T11:17:42.000Z,2024-04-16T14:06:24.000Z,Srinivasan Kasinathan,30/03/2024 Malabar Giant Squirrel Sign-vocalisation,10.367707,76.994246,3,1146751,718351,43P,2024-03-30,30/03/2024,16:47,Malabar Giant Squirrel,1,Sign-vocalisation,Rainforest,NA,NA
8ba5c02a-f1e9-448f-a8b8-80ad0a5bd9b9,2024-03-30T01:21:58.000Z,2024-04-16T14:06:22.000Z,Srinivasan Kasinathan,30/03/2024 Wild pig Sighting,10.363384,76.977077,4,1146262,716474,43P,2024-03-30,30/03/2024,06:51,Wild pig,3,Sighting,Human settlement/habitation,NA,NA
7d6e18c1-cd96-4543-9660-82d876db5458,2024-03-29T03:27:31.000Z,2024-04-16T14:06:20.000Z,Srinivasan Kasinathan,29/03/2024 Malabar Giant Squirrel Sighting,10.349687,76.935065,4,1144718,711881,43P,2024-03-29,29/03/2024,08:57,Malabar Giant Squirrel,1,Sighting,Human settlement/habitation,NA,NA
b6674644-829d-4123-96b8-f977ba2e699e,2024-03-27T11:48:47.000Z,2024-03-29T01:14:10.000Z,Srinivasan Kasinathan,27/03/2024 Malabar Giant Squirrel Sighting,10.344196,76.969323,6,1144134,715637,43P,2024-03-27,27/03/2024,17:18,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
cad30522-2773-40d5-94a5-3b74346dbe75,2024-03-27T11:48:19.000Z,2024-03-29T01:14:08.000Z,Srinivasan Kasinathan,27/03/2024 Nilgiri Langur Sighting,10.344235,76.969314,4,1144138,715636,43P,2024-03-27,27/03/2024,17:17,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
5853c42b-af72-4b9c-bcc2-1db07656c27f,2024-03-27T11:47:43.000Z,2024-03-29T01:14:06.000Z,Srinivasan Kasinathan,27/03/2024 Lion-tailed Macaque Sighting,10.344226,76.969297,7,1144137,715635,43P,2024-03-27,27/03/2024,17:17,Lion-tailed Macaque,20,Sighting,Rainforest fragment,NA,NA
0e15664b-38ce-466e-8b9a-5524075bca41,2024-03-27T11:33:29.000Z,2024-03-29T01:14:03.000Z,Srinivasan Kasinathan,27/03/2024 Barking Deer Sighting,10.343539,76.969276,4,1144061,715633,43P,2024-03-27,27/03/2024,17:03,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
e536764e-a4b9-4325-b721-3a037d997776,2024-03-27T09:22:42.000Z,2024-03-29T01:14:01.000Z,Srinivasan Kasinathan,27/03/2024 Nilgiri Langur Sighting,10.319806,76.897873,4,1141388,707827,43P,2024-03-27,27/03/2024,14:52,Nilgiri Langur,1,Sighting,Human settlement/habitation,NA,NA
81708a44-370b-4911-be61-5907b6321827,2024-03-27T03:39:24.000Z,2024-03-29T01:13:59.000Z,Srinivasan Kasinathan,27/03/2024 Barking Deer Sighting,10.308868,76.871034,4,1140161,704894,43P,2024-03-27,27/03/2024,09:08,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
ae838ce9-9102-4db6-8cd5-df6a47a3ec2f,2024-03-27T02:36:20.000Z,2024-03-29T01:13:57.000Z,Srinivasan Kasinathan,27/03/2024 Stripe-necked Mongoose Sighting,10.363346,76.977068,6,1146257,716473,43P,2024-03-27,27/03/2024,08:05,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
9d4da535-b747-4efd-9ffd-c7aa366b84e9,2024-03-26T22:26:49.000Z,2024-03-26T22:27:13.000Z,T R Shankar Raman,27/03/2024 Leopard Sign-vocalisation,10.330168,76.960171,100,1142575,714644,43P,2024-03-27,27/03/2024,03:56,Leopard,1,Sign-vocalisation,Human settlement/habitation,NA,Loud sawing call just outside window
af53c4b5-5240-44fc-8801-d05d9e26e843,2024-03-26T13:21:13.000Z,2024-03-29T01:13:55.000Z,Srinivasan Kasinathan,26/03/2024 Sambar Sighting,10.345081,76.970042,4,1144232,715716,43P,2024-03-26,26/03/2024,18:50,Sambar,1,Sighting,Rainforest fragment,NA,NA
11df3ad3-cb57-4577-8b4a-39f42810cbcd,2024-03-26T11:49:33.000Z,2024-03-26T22:27:11.000Z,T R Shankar Raman,26/03/2024 Nilgiri Tahr Sighting,10.448602,76.983102,6,1155693,717075,43P,2024-03-26,26/03/2024,17:18,Nilgiri Tahr,1,Sighting,Dry or mixed forest,NA,By road
191c0a11-3394-40cc-ae5f-a90ceea86de3,2024-03-24T02:17:23.000Z,2024-03-24T09:27:07.000Z,Ganesh Raghunathan,24/03/2024 Gaur Sighting,10.34874,76.95851,4,1144629,714450,43P,2024-03-24,24/03/2024,07:47,Gaur,3,Sighting,Tea Plantation,NA,NA
4be7e5c2-45a6-4216-b663-2245f02ae3f8,2024-03-24T02:16:57.000Z,2024-03-24T09:27:04.000Z,Ganesh Raghunathan,24/03/2024 Gaur Sighting,10.35143,76.959,4,1144927,714502,43P,2024-03-24,24/03/2024,07:42,Gaur,41,Sighting,Tea Plantation,4be7e5c2-45a6-4216-b663-2245f02ae3f8_1711246613.jpg,NA
1697bcbc-b282-4806-83b5-016e6075bbd5,2024-03-23T09:03:04.000Z,2024-03-29T01:13:52.000Z,Srinivasan Kasinathan,23/03/2024 Malabar Giant Squirrel Sighting,10.303421,76.841134,6,1139539,701622,43P,2024-03-23,23/03/2024,09:00,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
fc4a2151-94e0-4396-a067-51d64c2445ae,2024-03-23T09:02:29.000Z,2024-03-29T01:13:50.000Z,Srinivasan Kasinathan,23/03/2024 Nilgiri Langur Sighting,10.303439,76.84111,8,1139541,701620,43P,2024-03-23,23/03/2024,21:00,Nilgiri Langur,3,Sighting,Rainforest fragment,NA,NA
71004768-5ad8-442a-8fbb-97486340048b,2024-03-23T02:50:57.000Z,2024-03-29T01:13:48.000Z,Srinivasan Kasinathan,22/03/2024 Barking Deer Sighting,10.308419,76.850758,3,1140098,702673,43P,2024-03-22,22/03/2024,08:01,Barking Deer,1,Sighting,Tea Plantation,NA,NA
53cc53cc-1da0-4ac1-a3bf-795d2abfcb1f,2024-03-22T14:43:36.000Z,2024-03-29T01:13:46.000Z,Srinivasan Kasinathan,22/03/2024 Black-Naped Hare Sighting,10.308841,76.857443,4,1140149,703405,43P,2024-03-22,22/03/2024,20:13,Black-Naped Hare,2,Sighting,Tea Plantation,NA,NA
b22d8f3e-5668-4d01-957b-02055654e29b,2024-03-22T14:34:34.000Z,2024-03-22T14:34:42.000Z,Ganesh Raghunathan,20/03/2024 Stripe-necked Mongoose Sighting,10.34142,76.96916,4,1143826,715621,43P,2024-03-20,20/03/2024,15:50,Stripe-necked Mongoose,1,Sighting,Rainforest fragment,NA,Road crossing
ecf3f3ad-bf85-43d9-b80c-c8c6fc4cc0ae,2024-03-22T14:32:43.000Z,2024-03-22T14:32:57.000Z,Ganesh Raghunathan,22/03/2024 Elephant Sighting,10.34045,76.96706,4,1143718,715392,43P,2024-03-22,22/03/2024,09:30,Elephant,1,Sighting,Rainforest fragment,NA,NA
fdf9fb7e-cb0e-4f0e-8d24-3a04b8d3d998,2024-03-22T14:30:41.000Z,2024-03-22T14:32:54.000Z,Ganesh Raghunathan,21/03/2024 Barking Deer Sighting,10.34024,77.00575,4,1143721,719630,43P,2024-03-21,21/03/2024,17:56,Barking Deer,1,Sighting,Tea Plantation,NA,NA
952927b5-35c4-4edd-9fee-41d9dba7ef1e,2024-03-22T14:29:34.000Z,2024-03-22T14:32:52.000Z,Ganesh Raghunathan,21/03/2024 Elephant Sighting,10.34655,77.00278,4,1144417,719301,43P,2024-03-21,21/03/2024,17:35,Elephant,7,Sighting,Tea Plantation,NA,NA
0e066c33-39a6-45a2-ab76-791a3a827afe,2024-03-22T12:44:11.000Z,2024-03-22T14:28:03.000Z,Ganesh Raghunathan,22/03/2024 Gaur Sighting,10.35291,76.96912,4,1145097,715609,43P,2024-03-22,22/03/2024,18:13,Gaur,30,Sighting,Tea Plantation,NA,NA
caebfab1-4bef-47ad-9a54-55f3f15735d6,2024-03-22T12:43:30.000Z,2024-03-22T14:28:00.000Z,Ganesh Raghunathan,22/03/2024 Leopard Sighting,10.35168,76.96723,4,1144960,715403,43P,2024-03-22,22/03/2024,18:11,Leopard,1,Sighting,Tea Plantation,caebfab1-4bef-47ad-9a54-55f3f15735d6_1711117474.jpg,At the lower paralai tower
2ebef526-194b-4654-9bcc-a5f45f1aff86,2024-03-22T11:17:47.000Z,2024-03-31T16:20:24.000Z,Divya Mudappa,22/03/2024 Common Langur Sighting,11.262959,76.762957,4,1245633,692447,43P,2024-03-22,22/03/2024,16:46,Common Langur,14,Sighting,Coffee plantation,NA,With young. Some tea also
264a76f1-5a19-4478-a2fa-31889e132bb2,2024-03-22T03:29:00.000Z,2024-03-29T01:13:43.000Z,Srinivasan Kasinathan,22/03/2024 Malabar Giant Squirrel Sign-vocalisation,10.303438,76.841649,5,1139541,701679,43P,2024-03-22,22/03/2024,08:58,Malabar Giant Squirrel,1,Sign-vocalisation,Rainforest fragment,NA,NA
e8b638b5-2953-4bfa-9d6d-f7782ceb5c81,2024-03-22T03:28:06.000Z,2024-03-29T01:13:41.000Z,Srinivasan Kasinathan,22/03/2024 Nilgiri Langur Sighting,10.303437,76.841643,4,1139541,701678,43P,2024-03-22,22/03/2024,08:57,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
09cc009c-9313-497b-9b2e-e2a654b427ea,2024-03-21T18:35:57.000Z,2024-03-29T01:13:39.000Z,Srinivasan Kasinathan,22/03/2024 Black-Naped Hare Sighting,10.307964,76.854802,4,1140050,703117,43P,2024-03-22,22/03/2024,00:05,Black-Naped Hare,1,Sighting,Tea Plantation,NA,NA
4bdc8fae-983c-4d4b-bbb3-7948e68d2342,2024-03-21T07:00:18.000Z,2024-03-29T01:13:37.000Z,Srinivasan Kasinathan,21/03/2024 Mouse Deer Sighting,10.313337,76.835952,5,1140633,701048,43P,2024-03-21,21/03/2024,12:29,Mouse Deer,1,Sighting,Rainforest fragment,NA,NA
6e908dc9-3a80-4818-9e1b-d009a9cca2ad,2024-03-21T04:07:52.000Z,2024-03-29T01:13:35.000Z,Srinivasan Kasinathan,21/03/2024 Malabar Giant Squirrel Sign-vocalisation,10.313089,76.835799,4,1140605,701032,43P,2024-03-21,21/03/2024,09:37,Malabar Giant Squirrel,2,Sign-vocalisation,Rainforest fragment,NA,NA
3e17e2c7-7c32-476e-bda5-48016943c5c2,2024-03-21T03:54:15.000Z,2024-03-29T01:13:32.000Z,Srinivasan Kasinathan,21/03/2024 Nilgiri Langur Sign-vocalisation,10.3134,76.835375,4,1140639,700985,43P,2024-03-21,21/03/2024,09:23,Nilgiri Langur,1,Sign-vocalisation,Rainforest fragment,NA,NA
6329656a-df98-49bb-9151-3f22c83775ed,2024-03-20T11:50:02.000Z,2024-03-20T13:49:08.000Z,Srinivasan Kasinathan,20/03/2024 Stripe-necked Mongoose Sighting,10.30812,76.852774,4,1140066,702894,43P,2024-03-20,20/03/2024,17:19,Stripe-necked Mongoose,1,Sighting,Tea Plantation,NA,NA
91c62ec2-d2ee-4f3d-b93d-5c241cf1a035,2024-03-20T10:23:17.000Z,2024-03-20T13:49:06.000Z,Srinivasan Kasinathan,20/03/2024 Nilgiri Langur Sighting,10.309712,76.836004,4,1140232,701056,43P,2024-03-20,20/03/2024,15:52,Nilgiri Langur,4,Sighting,Rainforest fragment,NA,NA
4981ba66-b365-4667-b2ba-28c98a51f88f,2024-03-20T08:02:29.000Z,2024-03-31T16:20:21.000Z,Divya Mudappa,20/03/2024 Malabar Giant Squirrel Sighting,11.43384,76.874309,4,1264613,704485,43P,2024-03-20,20/03/2024,13:31,Malabar Giant Squirrel,1,Sighting,Other,NA,Longwood Shola
957bc974-8d5b-4194-b230-f900705a9fad,2024-03-20T05:54:41.000Z,2024-03-20T13:49:03.000Z,Srinivasan Kasinathan,20/03/2024 Nilgiri Langur Sighting,10.312668,76.835837,4,1140559,701036,43P,2024-03-20,20/03/2024,11:23,Nilgiri Langur,4,Sighting,Rainforest fragment,NA,NA
41acb027-01cf-4bae-bc25-13be4390bf97,2024-03-20T05:28:06.000Z,2024-03-31T16:20:19.000Z,Divya Mudappa,20/03/2024 Malabar Giant Squirrel Sighting,11.440646,77.009382,7,1265465,719221,43P,2024-03-20,20/03/2024,10:56,Malabar Giant Squirrel,1,Sighting,Coffee plantation,NA,Samaigudal. Elephants were also around.
9bed2d72-d11f-4b4b-b93a-8cc340408339,2024-03-20T03:52:00.000Z,2024-03-31T16:20:17.000Z,Divya Mudappa,20/03/2024 Malabar Giant Squirrel Sighting,11.441104,76.946893,8,1265469,712401,43P,2024-03-20,20/03/2024,09:20,Malabar Giant Squirrel,1,Sighting,Other,NA,Evergreen
9dd4b24b-bbf0-4822-add5-c5b2906ed6f1,2024-03-19T11:38:01.000Z,2024-03-31T16:20:14.000Z,Divya Mudappa,19/03/2024 Malabar Giant Squirrel Sighting,11.486069,76.795404,4,1270336,695838,43P,2024-03-19,19/03/2024,17:07,Malabar Giant Squirrel,1,Sighting,Other,NA,Shola
e4aad378-0f2d-4df7-a8d5-a4290294267d,2024-03-19T11:23:31.000Z,2024-03-31T16:20:12.000Z,Divya Mudappa,19/03/2024 Malabar Giant Squirrel Sign-vocalisation,11.484404,76.794311,4,1270151,695720,43P,2024-03-19,19/03/2024,16:52,Malabar Giant Squirrel,1,Sign-vocalisation,Other,NA,Shola
3b304602-4190-4eca-bf84-954f56269199,2024-03-19T10:52:52.000Z,2024-03-20T13:49:01.000Z,Srinivasan Kasinathan,19/03/2024 Jungle-striped Squirrel Sighting,10.308855,76.857945,4,1140151,703460,43P,2024-03-19,19/03/2024,16:22,Jungle-striped Squirrel,1,Sighting,Tea Plantation,NA,NA
77948aaf-15b4-433f-ba57-72c099362c26,2024-03-19T03:02:42.000Z,2024-03-31T16:20:10.000Z,Divya Mudappa,19/03/2024 Malabar Giant Squirrel Sighting,11.273023,76.734261,5,1246728,689307,43P,2024-03-19,19/03/2024,08:32,Malabar Giant Squirrel,1,Sighting,Other,NA,Shola
e6e5c321-317a-4c83-a3f8-79a1f5c180c8,2024-03-19T02:59:44.000Z,2024-03-20T13:48:58.000Z,Srinivasan Kasinathan,19/03/2024 Nilgiri Langur Sighting,10.304536,76.840804,4,1139662,701585,43P,2024-03-19,19/03/2024,08:29,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
fab39d58-529d-4b1e-91b9-21e4363c9cb6,2024-03-19T02:38:48.000Z,2024-03-31T16:20:07.000Z,Divya Mudappa,19/03/2024 Malabar Giant Squirrel Sign-vocalisation,11.272054,76.734325,5,1246621,689315,43P,2024-03-19,19/03/2024,08:08,Malabar Giant Squirrel,1,Sign-vocalisation,Other,NA,Craigmore shola edge
a5e670a8-3b2f-4ed5-b76b-ecc364beb5ae,2024-03-19T02:37:58.000Z,2024-03-31T16:20:04.000Z,Divya Mudappa,19/03/2024 Bonnet Macaque Sighting,11.272155,76.734342,5,1246632,689317,43P,2024-03-19,19/03/2024,08:06,Bonnet Macaque,4,Sighting,Other,NA,Craigmore shola
f45cac5e-cab5-4faa-8ae6-d94d62794484,2024-03-19T01:46:46.000Z,2024-03-31T16:20:02.000Z,Divya Mudappa,19/03/2024 Malabar Giant Squirrel Sign-vocalisation,11.279925,76.737482,5,1247493,689654,43P,2024-03-19,19/03/2024,07:15,Malabar Giant Squirrel,2,Sign-vocalisation,Other,NA,Craigmore shola
27af6c27-3f3b-49cc-9ce7-f9420f359929,2024-03-19T01:45:31.000Z,2024-03-31T16:19:59.000Z,Divya Mudappa,19/03/2024 Barking Deer Sign-vocalisation,11.279862,76.73759,5,1247486,689666,43P,2024-03-19,19/03/2024,07:15,Barking Deer,1,Sign-vocalisation,Other,NA,Craigmore shola
